,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,opinion
3457,6.6,0.34,0.25,1.5686159179138452,-3.270169119255751,16.0,121.0,0.99198,3.36,0.71,2.533696813957432,1
3458,5.6,0.225,0.24,2.2823823856765264,-2.9187712324178627,59.0,140.0,0.99545,3.17,0.39,2.322387720290225,1
3459,7.1,0.23,0.28,0.6418538861723947,-3.079113882493042,33.0,103.0,0.98997,3.12,0.31,2.4849066497880004,0
3460,6.4,0.27,0.3,0.47000362924573563,-3.2188758248682006,19.0,86.0,0.99089,3.32,0.65,2.4423470353692043,1
3461,6.3,0.41,0.22,1.9878743481543455,-3.3524072174927233,23.0,117.0,0.99172,3.2,0.39,2.479894107964456,1
3462,6.7,0.41,0.24,1.6863989535702288,-3.3524072174927233,33.0,115.0,0.9901,3.12,0.44,2.556710381658452,1
3463,7.2,0.585,0.2,2.341805806147327,-2.4534079827286295,17.0,94.0,0.99681,3.13,0.4,2.2407096892759584,0
3464,6.7,0.34,0.26,0.6418538861723947,-3.270169119255751,58.0,138.0,0.9893,3.0,0.47,2.501435951739211,1
3465,6.4,0.26,0.35,2.0412203288596382,-2.8824035882469876,45.0,191.0,0.99527,3.16,0.5,2.2512917986064953,0
3466,6.3,0.28,0.22,2.4423470353692043,-3.3242363405260273,27.0,150.0,0.99445,3.0,0.33,2.3608540011180215,1
3467,7.4,0.16,0.33,0.1823215567939546,-3.170085660698769,47.0,121.0,0.99198,3.04,0.68,2.3513752571634776,1
3468,8.4,0.27,0.3,0.7884573603642703,-3.2968373663379125,36.0,129.0,0.99085,2.89,0.3,2.439444276001941,1
3469,5.9,0.2,0.28,0.0,-3.146555163288575,45.0,100.0,0.99033,3.4,0.41,2.4336133554004498,1
3470,6.4,0.24,0.26,2.1041341542702074,-2.9187712324178627,47.0,182.0,0.99538,3.12,0.5,2.2512917986064953,0
3471,7.4,0.38,0.34,2.1162555148025524,-2.9565115604007097,44.0,168.0,0.99627,3.11,0.52,2.2192034840549946,0
3472,6.4,0.42,0.19,2.2300144001592104,-3.146555163288575,28.0,145.0,0.99433,3.23,0.53,2.3960754360813845,0
3473,6.4,0.23,0.26,2.0918640616783932,-2.9187712324178627,47.0,181.0,0.9954,3.12,0.49,2.2407096892759584,0
3474,7.3,0.19,0.27,2.631888840136646,-2.864704011147587,45.0,155.0,0.99807,2.94,0.41,2.174751721484161,1
3475,6.8,0.24,0.29,0.6931471805599453,-3.123565645063876,15.0,96.0,0.99232,3.23,0.64,2.341805806147327,1
3476,7.4,0.27,0.52,2.7536607123542622,-2.9187712324178627,36.0,139.0,0.99788,3.04,0.62,2.3059128827544946,1
3477,5.7,0.28,0.35,0.1823215567939546,-2.9565115604007097,39.0,141.0,0.99108,3.44,0.69,2.424802725718295,1
3478,5.8,0.22,0.25,0.4054651081081644,-3.7297014486341915,21.0,109.0,0.99234,3.37,0.58,2.341805806147327,1
3479,6.7,0.27,0.69,0.1823215567939546,-1.7372712839439852,36.0,106.0,0.99288,2.96,0.43,2.2192034840549946,1
3480,7.1,0.2,0.35,1.1631508098056809,-3.3813947543659757,21.0,107.0,0.99195,3.11,0.54,2.4069451083182885,1
3481,7.1,0.23,0.3,0.9555114450274363,-3.3813947543659757,62.0,148.0,0.99121,3.03,0.56,2.424802725718295,1
3482,7.6,0.31,0.52,2.580216829592325,-3.170085660698769,61.0,148.0,0.99839,2.98,0.47,2.2082744135228043,1
3483,7.2,0.34,0.28,2.341805806147327,-2.2256240518579173,43.0,187.0,0.99738,2.96,0.57,2.2407096892759584,0
3484,7.0,0.36,0.25,1.7404661748405046,-4.199705077879927,14.0,73.0,0.98963,2.82,0.59,2.580216829592325,1
3485,6.4,0.31,0.28,0.9162907318741551,-3.2441936328524905,34.0,137.0,0.98946,3.22,0.38,2.5416019934645457,1
3486,7.3,0.28,0.35,0.47000362924573563,-2.9187712324178627,31.0,148.0,0.99178,3.18,0.47,2.3702437414678603,0
3487,7.4,0.16,0.3,0.3364722366212129,-2.7488721956224653,34.0,166.0,0.99136,3.11,0.42,2.4365330652122394,1
3488,6.4,0.31,0.27,2.0014800002101243,-3.0159349808715104,48.0,169.0,0.99323,3.27,0.45,2.4069451083182885,1
3489,6.2,0.29,0.29,1.7227665977411035,-3.079113882493042,35.0,178.0,0.99313,3.25,0.51,2.354544831608301,0
3490,5.9,0.28,0.34,1.2809338454620642,-3.2188758248682006,50.0,194.0,0.9912,3.31,0.52,2.451005098112319,1
3491,6.5,0.23,0.2,2.0149030205422647,-2.995732273553991,44.0,179.0,0.99504,3.18,0.48,2.254794429122732,0
3492,7.2,0.34,0.2,1.7578579175523736,-2.7806208939370456,52.0,203.0,0.99461,3.17,0.44,2.2823823856765264,1
3493,6.5,0.2,0.33,0.4054651081081644,-3.2441936328524905,36.0,110.0,0.99008,3.22,0.65,2.4849066497880004,1
3494,6.2,0.24,0.27,1.0647107369924282,-3.2441936328524905,30.0,123.0,0.98959,3.12,0.37,2.5494451709255714,1
3495,7.1,0.31,0.25,2.4159137783010487,-3.036554268074246,32.0,136.0,0.99663,3.14,0.4,2.2512917986064953,0
3496,6.4,0.29,0.21,2.2669579153508947,-3.1941832122778293,36.0,119.0,0.99334,2.99,0.34,2.3918162264171103,1
3497,6.3,0.19,0.33,2.312535423847214,-2.7646205525906042,63.0,133.0,0.99561,2.86,0.41,2.2082744135228043,0
3498,5.9,0.29,0.28,1.1631508098056809,-3.3524072174927233,16.0,117.0,0.98959,3.26,0.42,2.533696813957432,1
3499,6.5,0.3,0.28,2.4379897300002487,-3.1941832122778293,29.0,109.0,0.99418,2.98,0.3,2.388762789235098,1
3500,6.5,0.22,0.19,1.5040773967762742,-2.3434070875143007,16.0,115.0,0.9937,3.02,0.44,2.2617630984737906,0
3501,7.0,0.23,0.28,0.9932517730102834,-2.9374633654300153,16.0,92.0,0.99372,3.18,0.56,2.2300144001592104,0
3502,7.1,0.23,0.23,1.252762968495368,-3.270169119255751,23.0,112.0,0.99157,3.05,0.37,2.4306850959146167,1
3503,6.1,0.26,0.28,0.5306282510621704,-3.146555163288575,24.0,98.0,0.98918,3.14,0.44,2.5257286443082556,1
3504,6.4,0.35,0.21,0.7419373447293773,-2.9759296462578115,46.0,171.0,0.9932,3.16,0.5,2.2512917986064953,0
3505,6.0,0.32,0.32,1.5686159179138452,-3.1941832122778293,40.0,186.0,0.99235,3.22,0.54,2.3978952727983707,1
3506,6.1,0.34,0.21,1.6094379124341003,-3.170085660698769,17.0,133.0,0.99373,3.02,0.53,2.2407096892759584,0
3507,6.5,0.13,0.27,0.9555114450274363,-3.3524072174927233,32.0,76.0,0.9914,3.21,0.76,2.427748235653934,1
3508,6.5,0.315,0.2,1.8870696490323797,-3.1941832122778293,9.0,126.0,0.99494,2.94,0.51,2.174751721484161,0
3509,5.7,0.31,0.29,1.9878743481543455,-2.995732273553991,33.0,143.0,0.99332,3.31,0.5,2.403937587555538,1
3510,6.4,0.3,0.27,1.6094379124341003,-2.8473122684357177,27.0,151.0,0.99198,3.22,0.49,2.501435951739211,1
3511,7.0,0.24,0.26,0.5306282510621704,-3.1941832122778293,31.0,110.0,0.99142,3.2,0.53,2.3978952727983707,1
3512,6.4,0.26,0.21,2.1041341542702074,-2.995732273553991,51.0,182.0,0.99542,3.23,0.48,2.2512917986064953,0
3513,6.0,0.27,0.31,1.6094379124341003,-3.146555163288575,54.0,170.0,0.9924,3.28,0.52,2.3978952727983707,1
3514,7.1,0.21,0.33,0.1823215567939546,-3.2441936328524905,34.0,97.0,0.99112,3.11,0.75,2.4159137783010487,1
3515,6.7,0.26,0.29,1.9600947840472698,-3.3242363405260273,28.0,100.0,0.99534,3.08,0.36,2.2300144001592104,1
3516,6.3,0.28,0.22,2.2512917986064953,-3.2188758248682006,30.0,111.0,0.99338,3.05,0.31,2.379546134130174,0
3517,6.2,0.25,0.44,2.760009940032921,-2.864704011147587,39.0,167.0,0.99804,3.14,0.51,2.2192034840549946,0
3518,7.3,0.22,0.37,2.740840023925201,-3.036554268074246,70.0,203.0,0.99899,3.25,0.77,2.2407096892759584,0
3519,6.4,0.18,0.28,2.8361502037295256,-3.0576076772720784,53.0,139.0,0.99724,3.25,0.35,2.3513752571634776,1
3520,6.3,0.2,0.26,2.5416019934645457,-3.079113882493042,60.0,143.0,0.99526,3.26,0.35,2.379546134130174,1
3521,6.6,0.24,0.22,2.509599262378372,-2.9759296462578115,35.0,146.0,0.99676,3.1,0.67,2.2407096892759584,0
3522,7.4,0.27,0.26,2.468099531471619,-2.9374633654300153,55.0,173.0,0.99699,3.11,0.6,2.2823823856765264,0
3523,7.1,0.38,0.29,2.6100697927420065,-3.1941832122778293,30.0,137.0,0.99461,3.02,0.96,2.4932054526026954,1
3524,6.8,0.43,0.26,1.6486586255873816,-3.146555163288575,40.0,176.0,0.99116,3.17,0.41,2.509599262378372,1
3525,5.2,0.22,0.46,1.824549292051046,-2.7181005369557116,41.0,187.0,0.99362,3.19,0.42,2.27555642057188,0
3526,5.9,0.29,0.16,2.066862759472976,-3.123565645063876,48.0,197.0,0.99512,3.21,0.36,2.2407096892759584,0
3527,6.3,0.29,0.29,1.1939224684724346,-3.2968373663379125,32.0,140.0,0.9895,3.17,0.36,2.5494451709255714,1
3528,6.3,0.19,0.32,1.0296194171811581,-3.079113882493042,18.0,80.0,0.99043,2.92,0.47,2.402430427963762,1
3529,5.7,0.29,0.16,2.066862759472976,-3.123565645063876,48.0,197.0,0.99512,3.21,0.36,2.2407096892759584,0
3530,5.7,0.24,0.47,1.840549633397487,-2.6736487743848776,35.0,182.0,0.99391,3.11,0.46,2.27555642057188,0
3531,5.8,0.3,0.38,1.589235205116581,-3.2441936328524905,22.0,86.0,0.98963,3.23,0.58,2.5726122302071057,1
3532,7.1,0.27,0.27,2.341805806147327,-3.1941832122778293,26.0,114.0,0.99335,3.04,0.52,2.4423470353692043,1
3533,6.3,0.305,0.22,2.772588722239781,-2.796881414808826,26.0,141.0,0.99824,3.08,0.5,2.2082744135228043,0
3534,5.7,0.24,0.47,1.840549633397487,-2.6736487743848776,35.0,182.0,0.99391,3.11,0.46,2.277267285009756,0
3535,6.2,0.22,0.28,0.7884573603642703,-3.2188758248682006,24.0,125.0,0.9917,3.19,0.48,2.3513752571634776,1
3536,6.6,0.22,0.23,2.8507065015037334,-3.0576076772720784,37.0,118.0,0.99906,3.08,0.46,2.174751721484161,1
3537,6.1,0.22,0.5,1.8870696490323797,-3.101092789211817,30.0,122.0,0.99415,3.22,0.49,2.2925347571405443,1
3538,6.2,0.21,0.52,1.8718021769015913,-3.0576076772720784,28.0,123.0,0.99418,3.22,0.49,2.2925347571405443,1
3539,6.3,0.32,0.26,2.509599262378372,-3.123565645063876,24.0,205.0,0.99611,3.11,0.58,2.2925347571405443,0
3540,6.9,0.44,0.27,1.6094379124341003,-3.270169119255751,33.0,166.0,0.99124,3.2,0.42,2.501435951739211,1
3541,6.1,0.31,0.34,1.0296194171811581,-3.170085660698769,59.5,162.0,0.99179,3.27,0.47,2.379546134130174,1
3542,8.1,0.36,0.59,2.6100697927420065,-2.9759296462578115,60.0,134.0,0.99886,2.96,0.39,2.163323025660538,0
3543,6.6,0.38,0.28,1.0296194171811581,-3.146555163288575,17.0,67.0,0.98924,3.21,0.47,2.580216829592325,1
3544,6.7,0.24,0.26,1.6863989535702288,-3.506557897319982,15.0,94.0,0.99045,3.15,0.38,2.5416019934645457,1
3545,6.9,0.56,0.26,2.388762789235098,-2.8134107167600364,55.0,193.0,0.9969,3.21,0.44,2.2407096892759584,0
3546,7.2,0.24,0.24,0.5306282510621704,-3.101092789211817,18.0,161.0,0.99196,3.25,0.53,2.4159137783010487,1
3547,6.5,0.29,0.3,2.21375387928743,-2.9759296462578115,25.0,166.0,0.99339,3.24,0.56,2.427748235653934,1
3548,6.7,0.28,0.28,1.5040773967762742,-2.9759296462578115,14.0,92.0,0.99224,3.36,0.58,2.4765384001174837,1
3549,6.5,0.29,0.3,2.21375387928743,-2.9759296462578115,25.0,166.0,0.99339,3.24,0.56,2.4292177439274116,1
3550,6.1,0.21,0.19,0.3364722366212129,-3.079113882493042,51.0,131.0,0.99184,3.22,0.39,2.3513752571634776,0
3551,7.2,0.47,0.16,1.7749523509116738,-3.036554268074246,14.0,125.0,0.99428,3.09,0.49,2.2823823856765264,0
3552,6.7,0.34,0.31,2.797281334830153,-2.9759296462578115,20.0,146.0,0.99834,3.06,0.54,2.2082744135228043,0
3553,6.6,0.27,0.25,0.1823215567939546,-3.4112477175156566,36.0,111.0,0.98918,3.16,0.37,2.517696472610991,1
3554,5.0,0.35,0.25,2.0541237336955462,-3.473768074496991,24.0,116.0,0.99241,3.39,0.4,2.424802725718295,1
3555,4.4,0.46,0.1,1.0296194171811581,-3.7297014486341915,31.0,111.0,0.98816,3.48,0.34,2.5726122302071057,1
3556,6.6,0.38,0.29,1.0647107369924282,-3.3524072174927233,15.0,101.0,0.98916,3.04,0.37,2.5257286443082556,1
3557,7.3,0.3,0.25,0.9162907318741551,-3.101092789211817,32.0,122.0,0.99329,3.18,0.54,2.33214389523559,0
3558,6.4,0.28,0.22,2.5494451709255714,-3.2441936328524905,51.0,150.0,0.99535,3.23,0.43,2.3702437414678603,1
3559,6.9,0.29,0.25,2.501435951739211,-3.2188758248682006,29.0,136.0,0.99552,3.05,0.65,2.341805806147327,1
3560,6.3,0.3,0.19,2.0412203288596382,-3.0159349808715104,47.0,184.0,0.99514,3.22,0.48,2.2512917986064953,0
3561,6.3,0.39,0.22,1.0296194171811581,-3.036554268074246,53.0,173.0,0.99304,3.24,0.45,2.2823823856765264,0
3562,6.6,0.18,0.26,2.8507065015037334,-2.9759296462578115,17.0,149.0,0.9984,3.0,0.43,2.2407096892759584,1
3563,6.0,0.28,0.29,2.9601050959108397,-2.9759296462578115,36.0,174.0,0.99911,3.14,0.5,2.1972245773362196,0
3564,6.6,0.35,0.26,0.9932517730102834,-3.101092789211817,19.0,129.0,0.98952,3.24,0.48,2.5649493574615367,1
3565,5.9,0.22,0.18,1.8562979903656263,-3.1941832122778293,28.0,120.0,0.99403,3.27,0.5,2.2925347571405443,0
3566,7.7,0.28,0.24,0.8754687373538999,-3.123565645063876,29.0,157.0,0.99312,3.27,0.56,2.3608540011180215,1
3567,7.1,0.42,0.2,1.0296194171811581,-3.270169119255751,28.0,109.0,0.98968,3.23,0.47,2.5952547069568657,1
3568,6.7,0.32,0.32,0.5306282510621704,-3.473768074496991,31.0,114.0,0.98946,3.12,0.35,2.5257286443082556,1
3569,6.6,0.26,0.56,2.7343675094195836,-2.9374633654300153,32.0,141.0,0.9981,3.11,0.49,2.2300144001592104,0
3570,6.2,0.32,0.24,1.410986973710262,-2.9759296462578115,34.0,149.0,0.99306,3.36,0.52,2.3978952727983707,0
3571,6.3,0.25,0.27,1.8870696490323797,-2.9187712324178627,40.0,158.0,0.99378,3.2,0.48,2.33214389523559,0
3572,6.2,0.21,0.24,0.1823215567939546,-2.9759296462578115,31.0,95.0,0.99036,3.24,0.57,2.424802725718295,1
3573,6.4,0.23,0.27,0.7419373447293773,-3.170085660698769,35.0,100.0,0.99094,3.03,0.63,2.388762789235098,1
3574,4.7,0.145,0.29,0.0,-3.170085660698769,35.0,90.0,0.9908,3.76,0.49,2.424802725718295,1
3575,6.2,0.2,0.28,0.09531017980432493,-3.2441936328524905,24.0,78.0,0.9899,3.36,0.47,2.4932054526026954,1
3576,7.0,0.28,0.28,0.3364722366212129,-3.2441936328524905,12.0,83.0,0.99173,3.18,0.65,2.4069451083182885,0
3577,7.1,0.36,0.2,0.47000362924573563,-1.305636458102436,24.0,140.0,0.99356,3.11,0.63,2.2823823856765264,0
3578,5.7,0.25,0.22,2.2823823856765264,-3.0159349808715104,50.0,125.0,0.99571,3.2,0.45,2.312535423847214,1
3579,5.7,0.22,0.33,0.6418538861723947,-3.3242363405260273,37.0,110.0,0.98945,3.26,0.58,2.517696472610991,1
3580,6.0,0.2,0.38,0.26236426446749106,-3.3813947543659757,37.0,104.0,0.98865,3.11,0.52,2.5416019934645457,1
3581,6.4,0.32,0.26,2.066862759472976,-2.995732273553991,53.0,180.0,0.99514,3.14,0.5,2.2617630984737906,0
3582,6.0,0.555,0.26,1.5040773967762742,-2.9374633654300153,17.0,126.0,0.9943,3.24,0.46,2.2082744135228043,0
3584,6.2,0.3,0.33,1.252762968495368,-3.2968373663379125,37.0,155.0,0.98987,3.18,0.37,2.517696472610991,1
3585,5.8,0.28,0.18,0.1823215567939546,-2.8473122684357177,7.0,108.0,0.99288,3.23,0.58,2.256541154492639,0
3586,5.8,0.555,0.26,1.5040773967762742,-2.9374633654300153,17.0,126.0,0.9943,3.24,0.46,2.2082744135228043,0
3587,6.7,0.31,0.33,0.6931471805599453,-3.4112477175156566,12.0,74.0,0.99064,3.29,0.65,2.5257286443082556,1
3588,6.4,0.15,0.25,2.0541237336955462,-2.995732273553991,13.0,68.0,0.99394,3.16,0.4,2.2925347571405443,1
3589,6.4,0.13,0.28,-0.10536051565782628,-3.101092789211817,32.0,87.0,0.99175,3.47,0.52,2.4159137783010487,1
3590,6.7,0.48,0.49,1.0647107369924282,-3.506557897319982,28.0,122.0,0.98926,3.13,0.4,2.5649493574615367,1
3591,5.8,0.3,0.33,1.252762968495368,-3.4112477175156566,25.0,116.0,0.99057,3.2,0.44,2.4595888418037104,1
3592,6.1,0.28,0.23,1.4350845252893227,-3.270169119255751,13.0,95.0,0.98898,2.97,0.7,2.5726122302071057,1
3593,6.0,0.19,0.37,2.272125885509337,-3.4420193761824103,17.0,50.0,0.9932,3.08,0.66,2.4849066497880004,1
3594,6.8,0.31,0.25,2.3513752571634776,-3.146555163288575,30.0,165.0,0.9972,3.36,0.55,2.3561258599220753,1
3595,7.5,0.24,0.29,0.09531017980432493,-3.079113882493042,34.0,84.0,0.9902,3.04,0.39,2.4379897300002487,1
3596,6.8,0.23,0.39,2.7788192719904172,-2.9374633654300153,71.0,194.0,0.9988,3.18,0.64,2.322387720290225,1
3597,6.3,0.29,0.3,2.0918640616783932,-1.5511690043101247,60.0,150.0,0.9958,3.1,0.4,2.2300144001592104,0
3598,6.8,0.2,0.25,1.824549292051046,-2.9565115604007097,22.0,106.0,0.9935,3.09,0.54,2.379546134130174,0
3599,5.2,0.38,0.26,2.0412203288596382,-2.9374633654300153,20.0,103.0,0.9925,3.27,0.45,2.501435951739211,1
3600,7.8,0.27,0.33,0.8754687373538999,-2.9374633654300153,36.0,175.0,0.992,3.2,0.55,2.3978952727983707,1
3601,6.6,0.54,0.21,2.791165107812717,-2.900422093749666,41.0,182.0,0.9986,3.35,0.54,2.341805806147327,1
3602,7.1,0.25,0.31,0.8329091229351039,-2.995732273553991,32.0,156.0,0.9914,3.14,0.51,2.4336133554004498,1
3603,5.8,0.61,0.01,2.128231705849268,-3.1941832122778293,31.0,104.0,0.9909,3.26,0.72,2.642622395779755,1
3604,6.5,0.32,0.23,2.1400661634962708,-2.9759296462578115,20.0,138.0,0.9943,3.03,0.42,2.3702437414678603,0
3605,6.4,0.28,0.23,1.791759469228055,-2.9759296462578115,50.0,162.0,0.994,3.15,0.52,2.322387720290225,0
3606,6.6,0.19,0.28,0.09531017980432493,-3.123565645063876,38.0,100.0,0.9904,3.22,0.69,2.4159137783010487,1
3607,5.1,0.305,0.13,0.5596157879354227,-3.3242363405260273,17.0,73.0,0.99,3.4,0.51,2.5123056237058443,0
3608,5.8,0.26,0.3,0.9555114450274363,-3.3813947543659757,75.0,129.0,0.9902,3.2,0.38,2.4423470353692043,0
3609,6.7,0.23,0.17,0.26236426446749106,-2.796881414808826,14.0,100.0,0.9925,3.07,0.55,2.2512917986064953,0
3610,6.8,0.33,0.3,0.7419373447293773,-3.0576076772720784,35.0,147.0,0.9886,3.24,0.56,2.5952547069568657,1
3611,6.1,0.27,0.32,0.09531017980432493,-3.3813947543659757,24.0,110.0,0.9898,3.36,0.4,2.5257286443082556,1
3612,6.8,0.4,0.29,1.0296194171811581,-3.123565645063876,27.0,97.0,0.9904,3.12,0.42,2.4159137783010487,1
3614,7.1,0.28,0.26,1.0296194171811581,-3.2441936328524905,50.0,118.0,0.9908,3.06,0.59,2.4159137783010487,1
3615,6.2,0.32,0.32,0.7884573603642703,-3.3242363405260273,15.0,70.0,0.9899,3.16,0.48,2.5416019934645457,1
3616,6.8,0.17,0.17,1.62924053973028,-3.0159349808715104,26.0,82.0,0.993,3.0,0.38,2.2823823856765264,1
3617,9.0,0.2,0.33,1.252762968495368,-3.0159349808715104,10.0,40.0,0.9944,3.14,0.36,2.2823823856765264,1
3618,5.8,0.13,0.22,2.5416019934645457,-2.8473122684357177,24.0,183.0,0.9956,3.32,0.42,2.4595888418037104,1
3619,5.8,0.31,0.31,2.0149030205422647,-2.9565115604007097,55.0,230.0,0.9949,3.19,0.46,2.2823823856765264,0
3620,6.3,0.36,0.2,0.6931471805599453,-3.036554268074246,48.0,191.0,0.9929,3.17,0.51,2.2617630984737906,0
3621,6.7,0.18,0.25,2.6602595372658615,-3.036554268074246,79.0,149.0,0.9975,3.12,0.37,2.272125885509337,0
3622,6.6,0.16,0.25,2.2823823856765264,-3.0159349808715104,59.5,137.0,0.995,3.16,0.38,2.302585092994046,1
3623,5.8,0.27,0.22,2.5416019934645457,-2.8473122684357177,42.0,206.0,0.9946,3.32,0.38,2.509599262378372,1
3624,6.4,0.37,0.19,1.252762968495368,-2.6882475738060303,18.0,101.0,0.9934,3.03,0.38,2.1972245773362196,1
3625,7.3,0.26,0.53,2.5416019934645457,-3.0576076772720784,60.5,164.5,0.9984,3.06,0.45,2.2082744135228043,1
3626,7.3,0.28,0.54,2.5572273113676265,-3.0159349808715104,62.0,162.5,0.9984,3.06,0.45,2.2082744135228043,1
3627,5.8,0.12,0.21,0.26236426446749106,-2.8824035882469876,35.0,121.0,0.9908,3.32,0.33,2.4336133554004498,1
3628,6.1,0.25,0.18,2.3513752571634776,-3.0159349808715104,41.0,124.0,0.9963,3.14,0.35,2.3513752571634776,0
3629,6.4,0.24,0.27,0.4054651081081644,-3.2188758248682006,35.0,105.0,0.98914,3.13,0.3,2.517696472610991,1
3630,7.3,0.26,0.53,2.5416019934645457,-3.0576076772720784,60.5,156.0,0.9984,3.06,0.45,2.2082744135228043,1
3631,7.3,0.28,0.54,2.5572273113676265,-3.0159349808715104,62.0,152.0,0.9984,3.06,0.45,2.2082744135228043,1
3632,8.3,0.18,0.37,0.1823215567939546,-3.0159349808715104,6.0,94.0,0.9937,3.18,0.52,2.312535423847214,0
3633,7.1,0.09,0.3,1.824549292051046,-3.4420193761824103,24.0,134.0,0.993,2.99,0.39,2.388762789235098,1
3634,8.3,0.14,0.36,2.174751721484161,-3.649658740960655,13.0,60.0,0.9956,3.13,0.35,2.402430427963762,0
3635,5.8,0.28,0.3,1.3609765531356006,-3.649658740960655,36.0,105.0,0.98963,3.26,0.58,2.545531271604435,1
3636,6.0,0.23,0.34,0.26236426446749106,-3.6888794541139363,23.0,111.0,0.98961,3.36,0.37,2.5416019934645457,1
3637,6.9,0.28,0.37,2.2082744135228043,-3.2968373663379125,16.0,76.0,0.9948,3.05,0.54,2.4069451083182885,0
3638,6.3,0.25,0.53,0.5877866649021191,-3.863232841258714,41.0,101.0,0.989315,3.19,0.31,2.5649493574615367,1
3639,6.5,0.2,0.31,0.7419373447293773,-3.4112477175156566,32.0,95.0,0.989435,2.96,0.61,2.4849066497880004,1
3640,5.9,0.29,0.32,0.3364722366212129,-3.816712825623821,17.0,47.0,0.9899,3.35,0.35,2.4423470353692043,1
3641,6.4,0.46,0.22,2.6878474937846906,-3.0576076772720784,51.0,183.0,0.998275,3.39,0.6,2.3513752571634776,0
3642,6.8,0.23,0.33,0.6418538861723947,-3.0576076772720784,20.0,101.0,0.9914,3.1,0.46,2.4069451083182885,1
3643,7.0,0.23,0.32,0.5877866649021191,-3.036554268074246,25.0,113.0,0.9915,3.11,0.47,2.4069451083182885,1
3644,6.4,0.55,0.26,2.2617630984737906,-3.611918412977808,20.0,104.0,0.9924,3.22,0.73,2.5726122302071057,1
3645,5.7,0.28,0.3,1.3609765531356006,-3.649658740960655,36.0,105.0,0.98963,3.26,0.58,2.545531271604435,1
3646,6.8,0.45,0.3,2.468099531471619,-2.364460496712133,23.0,97.0,0.997,3.09,0.44,2.2617630984737906,0
3647,6.1,0.2,0.4,0.6418538861723947,-3.575550768806933,32.0,138.0,0.9914,3.26,0.72,2.4595888418037104,0
3648,6.1,0.37,0.46,2.4849066497880004,-3.170085660698769,61.0,210.0,0.997,3.17,0.59,2.272125885509337,1
3649,5.9,0.21,0.23,2.066862759472976,-3.4112477175156566,22.0,130.0,0.9944,3.38,0.59,2.388762789235098,1
3650,6.9,0.22,0.32,2.2300144001592104,-3.2188758248682006,22.0,110.0,0.9958,3.34,0.54,2.3702437414678603,1
3651,5.4,0.27,0.22,1.5260563034950492,-3.816712825623821,29.0,107.0,0.98889,3.33,0.54,2.624668592163159,1
3652,6.0,0.26,0.26,0.7884573603642703,-3.3524072174927233,10.0,72.0,0.989465,3.11,0.48,2.4973291697865574,1
3653,5.6,0.18,0.3,2.322387720290225,-3.575550768806933,28.0,131.0,0.9954,3.49,0.42,2.379546134130174,1
3654,5.6,0.26,0.27,2.3608540011180215,-3.506557897319982,27.0,119.0,0.9947,3.4,0.34,2.3702437414678603,1
3655,7.0,0.23,0.35,0.3364722366212129,-3.3242363405260273,31.0,113.0,0.9912,3.16,0.48,2.379546134130174,1
3656,5.8,0.28,0.66,2.2082744135228043,-3.2441936328524905,26.0,159.0,0.9965,3.66,0.55,2.379546134130174,0
3657,8.6,0.36,0.26,2.4069451083182885,-3.506557897319982,43.5,171.0,0.9948,3.03,0.49,2.4849066497880004,0
3658,6.4,0.3,0.27,1.4816045409242156,-2.900422093749666,17.0,135.0,0.9925,3.23,0.44,2.501435951739211,1
3659,6.2,0.2,0.32,1.0296194171811581,-2.995732273553991,17.0,126.0,0.9936,3.18,0.55,2.2407096892759584,1
3660,5.8,0.29,0.15,0.09531017980432493,-3.540459448995663,12.0,83.0,0.9898,3.3,0.4,2.4336133554004498,1
3661,5.7,0.22,0.28,0.26236426446749106,-3.611918412977808,26.0,101.0,0.98948,3.35,0.38,2.5257286443082556,1
3662,5.6,0.22,0.32,0.1823215567939546,-3.7297014486341915,29.0,97.0,0.98823,3.2,0.46,2.5687881337687024,1
3663,6.8,0.32,0.23,1.1939224684724346,-3.649658740960655,31.0,99.0,0.9896,3.1,0.4,2.517696472610991,1
3664,6.2,0.2,0.26,2.272125885509337,-3.506557897319982,39.0,102.0,0.9908,3.08,0.56,2.5572273113676265,1
3665,6.1,0.35,0.24,0.8329091229351039,-3.3813947543659757,25.0,133.0,0.9906,3.34,0.59,2.4849066497880004,1
3666,5.9,0.3,0.29,0.09531017980432493,-3.3242363405260273,23.0,56.0,0.9904,3.19,0.38,2.424802725718295,0
3667,6.3,0.15,0.34,2.4336133554004498,-2.995732273553991,25.0,96.0,0.99754,3.21,0.49,2.302585092994046,1
3668,4.8,0.13,0.32,0.1823215567939546,-3.170085660698769,40.0,98.0,0.9898,3.42,0.64,2.468099531471619,1
3669,6.0,0.2,0.26,2.6878474937846906,-3.101092789211817,53.0,125.0,0.998365,2.99,0.69,2.2407096892759584,1
3670,5.7,0.2,0.24,2.624668592163159,-3.0576076772720784,44.0,112.0,0.99837,2.97,0.66,2.174751721484161,1
3671,6.0,0.27,0.26,0.26236426446749106,-3.270169119255751,32.0,138.0,0.99125,3.46,0.43,2.4069451083182885,1
3672,6.3,0.37,0.51,1.840549633397487,-3.036554268074246,35.0,146.0,0.9943,3.1,1.01,2.3513752571634776,1
